"","Storm_ID","Vol_mcubed","length_H","Intensity","H_Index"
"341","2015-04-21 02.15.00",4301.61801586013,2.75,1564.22473304005,6.4481276545074
"342","2015-04-21 05.15.00",2017.6293091598,1.5,1345.08620610653,0.729465141212199
"343","2015-04-26 04.15.00",378.834435526445,0.25,1515.33774210578,0
"344","2015-04-26 04.45.00",3540.97508190481,1.5,2360.6500546032,NA
"345","2015-04-26 06.30.00",22110.2481800347,7.25,3049.68940414272,63.7272235164144
"346","2015-05-01 04.30.00",397.169840644133,0.25,1588.67936257653,0
"347","2015-05-01 05.00.00",44213.7283812018,8.5,5201.6151036708,32.0077138106182
"348","2015-05-01 19.15.00",16849.0000551824,6.25,2695.84000882919,9.30649868952925
"349","2015-05-17 22.00.00",9199.78823115186,3.25,2830.70407112365,52.0033134108046
"350","2015-05-21 16.00.00",332.442362470401,0.25,1329.7694498816,0
"351","2015-05-29 20.30.00",1283.96283155411,0.5,2567.92566310823,9.85657555925868
"352","2015-05-29 22.00.00",676.710954634147,0.5,1353.42190926829,12.1851502072854
"353","2015-06-02 19.45.00",149054.889750045,8,18631.8612187556,2.34359766159066
"354","2015-06-05 20.00.00",0,0,NA,NA
"355","2015-06-05 20.15.00",0,0,NA,NA
"356","2015-06-05 21.15.00",72343.5418059189,7,10334.7916865598,48.199607774623
"357","2015-06-08 23.30.00",0,0,NA,NA
"358","2015-06-09 00.30.00",8598.6789753961,3,2866.22632513203,3.64700272074637
"359","2015-06-18 03.45.00",3258.12669895945,1.75,1861.78668511969,66.1692219222223
"360","2015-06-18 22.00.00",4911.00861598818,2.25,2182.67049599475,22.3938432983058
"361","2015-06-27 05.00.00",2564.68637161438,0.75,3419.58182881917,28.1515293716099
"362","2015-06-27 06.00.00",19973.9221356613,4.5,4438.64936348029,49.3617369207661
"363","2015-07-03 12.30.00",0,0,NA,NA
"364","2015-07-03 13.45.00",5593.06626624213,2.5,2237.22650649685,15.5506334335346
"365","2015-07-03 19.45.00",3132.67339776436,0.75,4176.89786368581,38.0371903121997
"366","2015-07-03 20.45.00",17315.5323443557,4,4328.88308608893,104.699307576234
"367","2015-07-05 21.00.00",22778.1773298021,3,7592.7257766007,42.4481409364306
"368","2015-07-06 00.15.00",5711.98559613403,1,5711.98559613403,0.950565669409142
"369","2015-07-06 01.30.00",3641.79992399186,1.25,2913.43993919349,26.9358673624894
"370","2015-07-06 03.00.00",165400.019015093,8.25,20048.4871533446,51.596513556638
"371","2015-07-06 11.30.00",3762.61772380563,2,1881.30886190281,7.74435383650508
"372","2015-07-06 15.45.00",0,0,NA,NA
"373","2015-07-06 16.00.00",0,0,NA,NA
"374","2015-07-06 19.00.00",495.664367554436,0.25,1982.65747021775,0
"375","2015-07-13 00.45.00",3792.31701061891,2,1896.15850530945,46.1309547483073
"376","2015-07-13 04.15.00",22033.350732594,3.5,6295.24306645542,14.5021591489105
"377","2015-07-13 08.00.00",1571.78872931605,0.5,3143.5774586321,22.9708499302891
"378","2015-07-13 08.45.00",3551.98964504033,0.5,7103.97929008065,20.6932727087853
"379","2015-07-13 09.30.00",31980.2651535427,4,7995.06628838568,29.6157500478565
"380","2015-07-14 09.15.00",15379.5913042648,5,3075.91826085297,12.1025944543011
"381","2015-07-28 22.45.00",14778.8393908719,3,4926.27979695729,2.26209773557677
"382","2015-08-06 21.45.00",0,0,NA,NA
"383","2015-08-07 00.30.00",388.588390191084,0.25,1554.35356076433,NA
"384","2015-08-07 02.00.00",2978.10625928304,1.75,1701.7750053046,21.3645891176237
"385","2015-08-11 01.00.00",0,0,NA,NA
"386","2015-08-11 01.15.00",115813.422493095,8,14476.6778116368,38.1901380870753
"387","2015-08-16 22.15.00",0,0,NA,NA
"388","2015-08-18 17.30.00",0,0,NA,NA
"389","2015-08-18 19.45.00",827.417151616573,0.25,3309.66860646629,0
"390","2015-08-19 21.30.00",13152.1485228517,3.25,4046.81493010821,124.556426060915
"391","2015-08-20 21.45.00",2673.86584800521,1.5,1782.57723200347,30.7666558521416
"392","2015-09-21 08.15.00",17252.8356389085,5.75,3000.49315459278,156.963781803271
"393","2015-09-26 04.30.00",4482.31538717474,1.5,2988.21025811649,62.732309818239
"394","2015-09-26 06.15.00",6747.71725233672,3,2249.23908411224,1.9200386194372
"395","2015-09-26 13.45.00",3888.56209208104,2,1944.28104604052,0.650955047357764
"396","2015-09-27 00.15.00",686.09348440859,0.5,1372.18696881718,6.50000000000001
"397","2015-09-27 12.00.00",42901.3821746184,4.75,9031.86993149862,54.960538029727
"398","2015-09-27 17.00.00",1632.27086578017,0.5,3264.54173156034,22.3366131179009
"399","2015-09-27 17.45.00",8261.97862784663,3.75,2203.1943007591,16.027442995664
"400","2015-09-29 07.45.00",371.898397690775,0.25,1487.5935907631,NA
"401","2015-09-29 08.15.00",198473.408634647,6.5,30534.3705591764,51.9607361633544
"402","2015-09-29 15.00.00",266052.230188899,6.25,42568.3568302238,6.14357682619647
"403","2015-09-29 21.30.00",42427.821817135,7.5,5657.04290895133,1.36380199757843
"404","2015-09-30 05.15.00",2538.19551274307,1.5,1692.13034182871,10.5074101633995
"405","2015-09-30 07.00.00",1133.00985222231,0.75,1510.67980296308,1.5
"406","2015-09-30 08.00.00",1689.63729122164,1.25,1351.70983297732,0.334985200358448
"407","2015-09-30 11.45.00",1023.07819344369,0.75,1364.10425792492,10.8332318421829
"408","2015-10-02 10.15.00",9080.60583050203,4,2270.15145762551,23.5677504190327
"409","2015-10-02 14.30.00",731.234453523941,0.5,1462.46890704788,NA
"410","2015-10-02 15.15.00",0,0,NA,NA
"411","2015-10-03 11.00.00",2702.38808024332,1.25,2161.91046419466,11.9810412247213
"412","2015-10-03 12.30.00",2823.24827727664,1.25,2258.59862182131,17.4978102399778
"413","2015-10-03 14.00.00",27646.3834886623,8.75,3159.58668441855,3.8850351854652
"414","2015-10-03 23.00.00",19734.223819271,8.25,2392.02712960861,9.75540128986446
"415","2015-10-04 07.30.00",1036.80095135511,0.75,1382.40126847348,18.7495554406313
"416","2015-10-04 08.30.00",1022.94476573598,0.75,1363.92635431464,13
"417","2015-10-04 09.30.00",1733.23477461402,1.25,1386.58781969122,66.0592907245911
"418","2015-10-04 11.00.00",2052.29162358653,1.5,1368.19441572435,129.360206654038
"419","2015-10-09 22.30.00",0,0,NA,NA
"420","2015-10-10",3079.0331674091,1.75,1759.44752423377,27.6797404266679
"421","2015-10-27 15.15.00",1025.75817217141,0.75,1367.67756289522,5.24417948383876
"422","2015-10-27 21.15.00",26006.0448881543,5,5201.20897763087,132.945736871173
"423","2015-10-28 08.45.00",1043.1465874596,0.75,1390.8621166128,NA
"424","2015-10-28 11.00.00",3175.32377384142,2.25,1411.25501059619,21.1137781319732
"425","2015-10-28 13.45.00",2841.62122606352,1.5,1894.41415070901,NA
"426","2015-10-28 18.00.00",2037.10459451794,1.25,1629.68367561435,32.0350929040009
"427","2015-11-09 19.15.00",0,0,NA,NA
"428","2015-11-09 19.30.00",1588.50855395271,1,1588.50855395271,NA
"429","2015-11-09 21.30.00",19431.5204505277,3.5,5551.86298586505,62.1771240391886
"430","2015-11-10 04.45.00",338.575775591558,0.25,1354.30310236623,0
"431","2015-11-10 13.45.00",737.698356226116,0.5,1475.39671245223,9.56503119858554
"432","2015-11-19 03.45.00",78753.4496459672,3.5,22500.9856131335,NA
"433","2015-11-19 07.30.00",20120.441400001,0.5,40240.8828000019,NA
"434","2015-11-19 08.15.00",96638.8104630352,5.25,18407.3924691496,29.909601996671
"435","2015-11-30 20.45.00",1959.05759260577,1.25,1567.24607408462,17.3706730127218
"436","2015-11-30 22.15.00",1461.48502041835,1,1461.48502041835,13.1625977368516
"437","2015-12-01 06.30.00",11504.4537724327,3.5,3286.98679212363,43.0557304997681
"438","2015-12-01 10.15.00",2822.43665913421,0.75,3763.24887884561,33.4946208620267
"439","2015-12-01 11.15.00",94487.4114712779,11.75,8041.4818273428,40.8581587326389
"440","2015-12-02 00.45.00",1838.56882843137,1.25,1470.85506274509,4.23623990334357
"441","2015-12-02 02.30.00",678.30201798636,0.5,1356.60403597272,NA
"442","2015-12-02 03.15.00",1370.41171192592,1,1370.41171192592,NA
"443","2015-12-02 04.30.00",25208.5149898673,6.25,4033.36239837877,43.785338527857
"444","2015-12-02 11.00.00",35586.4497320828,4.5,7908.09994046285,7.14824601214176
"445","2015-12-02 15.45.00",25383.1401519019,7.5,3384.41868692026,53.2285507731257
"446","2015-12-02 23.30.00",1303.65879979377,0.75,1738.21173305836,53.5996233883439
"447","2015-12-03 00.30.00",411.806660605696,0.25,1647.22664242278,NA
"448","2015-12-03 01.00.00",1215.30912549256,0.75,1620.41216732342,20.2112237640181
"449","2015-12-03 02.00.00",384.630839818905,0.25,1538.52335927562,NA
"450","2015-12-03 02.30.00",1505.80444537832,1,1505.80444537832,1.4660293077782
"451","2015-12-03 03.45.00",732.823377990069,0.5,1465.64675598014,36.3433767455659
"452","2015-12-03 04.30.00",702.152876822899,0.5,1404.3057536458,63.4999999999987
"453","2015-12-03 05.15.00",1030.33846546851,0.75,1373.78462062469,13.7318976702908
"454","2015-12-03 06.15.00",336.707308042692,0.25,1346.82923217077,NA
"455","2015-12-03 06.45.00",667.32476622539,0.5,1334.64953245078,22.3110999735928
"456","2015-12-17 13.30.00",0,0,NA,NA
"457","2015-12-17 14.45.00",13810.6891054887,2.5,5524.27564219547,108.657481201156
"458","2015-12-17 17.30.00",13266.1779994261,3,4422.05933314203,45.2039747770247
"459","2015-12-24 10.45.00",45109.025340751,3.5,12888.2929545003,NA
"460","2015-12-24 14.30.00",65902.9780106121,9.5,6937.15558006444,66.515457702242
"461","2015-12-25 00.15.00",1758.28632260797,1.25,1406.62905808638,2.04443806557888
"462","2015-12-25 01.45.00",331.244674730738,0.25,1324.97869892295,NA
"463","2015-12-25 20.30.00",0,0,NA,NA
"464","2015-12-25 20.45.00",18446.6541793184,7.25,2544.36609369909,7.62841584742321
"465","2015-12-26 04.15.00",332.442362470401,0.25,1329.7694498816,NA
"466","2015-12-29 08.45.00",3853.79491484536,2.5,1541.51796593815,10.3934371464259
"467","2016-01-10 02.45.00",0,0,NA,NA
"468","2016-01-10 03.00.00",17857.4326550084,6.5,2747.29733153975,114.096118018192
"469","2016-01-15 23.15.00",14116.590783396,5,2823.31815667919,57.2248129809263
"470","2016-02-01 16.00.00",336.707308042692,0.25,1346.82923217077,0
"471","2016-02-01 21.00.00",8117.25050470613,5.5,1475.86372812839,20.0171260739152
"472","2016-02-03 14.30.00",166438.084664461,10.5,15851.24615852,104.961782616406
"473","2016-02-04 01.15.00",3521.32725716307,1.75,2012.18700409318,11.2313493277451
"474","2016-02-04 03.15.00",4888.28334248555,3,1629.42778082852,17.0713841306184
"475","2016-02-04 06.30.00",1119.56695557218,0.75,1492.75594076291,17.2807439705134
"476","2016-02-04 07.30.00",720.542222776339,0.5,1441.08444555268,NA
"477","2016-02-04 08.15.00",710.096602287851,0.5,1420.1932045757,35.9343405549868
"478","2016-02-04 09.00.00",679.100478199983,0.5,1358.20095639997,10.5000000000001
"479","2016-02-04 09.45.00",335.518405486451,0.25,1342.0736219458,NA
"480","2016-02-04 10.15.00",1006.90838900917,0.75,1342.5445186789,13.5
"481","2016-02-04 14.45.00",1079.96281480273,0.75,1439.95041973697,19.8490780584565
"482","2016-02-04 15.45.00",341.594710304685,0.25,1366.37884121874,NA
"483","2016-02-16 10.00.00",15751.3279862894,4.75,3316.06904974514,110.162462114925
"484","2016-02-16 15.15.00",9162.4005660077,2,4581.20028300385,NA
"485","2016-02-16 18.45.00",34476.1397986177,8.25,4178.92603619608,540.750930363566
"486","2016-02-17 03.15.00",2233.60441228757,1.25,1786.88352983006,2.15208292454263
"487","2016-02-17 04.45.00",1589.70810213647,1,1589.70810213647,0.0645621706085223
"488","2016-02-17 06.00.00",733.249327025534,0.5,1466.49865405107,1
"489","2016-02-17 06.45.00",694.288937567226,0.5,1388.57787513445,1.50399385102361
"490","2016-02-17 07.30.00",332.444559117558,0.25,1329.77823647023,NA
"491","2016-02-17 19.45.00",13345.863917421,4.5,2965.74753720467,120.941794870297
"492","2016-02-18 22.15.00",0,0,NA,NA
"493","2016-02-18 22.30.00",3374.33922223536,2.25,1499.70632099349,3.43519338976667
"494","2016-02-20 22.30.00",0,0,NA,NA
"495","2016-02-20 22.45.00",342.208381130295,0.25,1368.83352452118,NA
"496","2016-02-20 23.15.00",345.306384166717,0.25,1381.22553666687,NA
"497","2016-02-20 23.45.00",1363.54406699633,1,1363.54406699633,0.399505390371632
"498","2016-02-21 17.30.00",0,0,NA,NA
"499","2016-02-21 17.45.00",2929.43891018156,1.5,1952.95927345437,NA
"500","2016-02-21 19.30.00",2068.29123723943,0.75,2757.72164965258,4.99999999999999
"501","2016-02-21 20.30.00",1388.08420720509,0.5,2776.16841441018,25.0171785118957
"502","2016-02-21 21.15.00",1964.34092956837,0.75,2619.12123942449,NA
"503","2016-02-21 22.15.00",10736.4894233348,5.75,1867.21555188431,55.0411102648534
"504","2016-02-23 07.30.00",16466.236429275,4,4116.55910731874,NA
"505","2016-02-23 11.45.00",1723.84655010351,0.25,6895.38620041403,NA
"506","2016-02-23 12.15.00",5215.97316493031,0.75,6954.63088657374,11.4334122676248
"507","2016-02-23 13.15.00",3489.93250734566,0.5,6979.86501469131,NA
"508","2016-02-23 14.00.00",25858.3398783049,6.25,4137.33438052878,83.1380606157444
"509","2016-02-23 20.30.00",474.688592411121,0.25,1898.75436964448,NA
"510","2016-02-23 22.00.00",0,0,NA,NA
"511","2016-02-24 00.15.00",1129.61516965127,0.75,1506.15355953503,10.3165878108989
"512","2016-02-24 01.15.00",372.995228649083,0.25,1491.98091459633,NA
"513","2016-02-24 01.45.00",3607.4300047804,2.25,1603.30222434685,NA
"514","2016-02-24 04.30.00",3667.60199332153,2.25,1630.04533036512,12.65540879435
"515","2016-02-24 07.00.00",1100.33095100643,0.75,1467.10793467524,8.65948343864115
"516","2016-02-24 08.30.00",358.377944382461,0.25,1433.51177752984,NA
"517","2016-02-24 09.00.00",19455.1543822237,6.5,2993.10067418826,21.4331882382566
"518","2016-02-24 15.45.00",2308.54266683876,1,2308.54266683876,15.0878589648823
"519","2016-02-24 17.00.00",1132.45839515621,0.5,2264.91679031242,NA
"520","2016-02-24 17.45.00",3206.02703059453,0.75,4274.70270745938,NA
"521","2016-02-24 18.45.00",49302.0806753124,6.75,7304.01195189813,76.8406982688288
"522","2016-02-25 01.45.00",2289.20518193482,1,2289.20518193482,10.7221335813542
"523","2016-02-25 03.00.00",10611.6102217994,4.25,2496.8494639528,6.96235330692495
"524","2016-02-25 07.30.00",972.244074578342,0.5,1944.48814915668,1.43262947930923
"525","2016-02-25 08.15.00",3101.99764660085,1.75,1772.57008377192,8.62223540956827
"526","2016-02-25 10.15.00",1728.82978030956,1,1728.82978030956,NA
"527","2016-02-25 11.30.00",4158.52838747149,2.25,1848.23483887622,37.2593839889361
"528","2016-02-25 14.00.00",1188.86584810216,0.75,1585.15446413621,6.42987585204058
"529","2016-02-25 15.00.00",757.153658289911,0.5,1514.30731657982,NA
"530","2016-02-25 15.45.00",372.395820072033,0.25,1489.58328028813,NA
"531","2016-02-25 16.15.00",2154.2116394055,1.5,1436.141092937,0.164349022707403
"532","2016-02-25 18.00.00",694.709031950419,0.5,1389.41806390084,NA
"533","2016-02-25 18.45.00",351.501290483441,0.25,1406.00516193377,NA
"534","2016-02-25 19.15.00",679.916509599347,0.5,1359.83301919869,NA
"535","2016-02-25 20.00.00",337.92256918785,0.25,1351.6902767514,NA
"536","2016-02-25 20.30.00",5005.12528646073,3.75,1334.70007638953,1.00081512912654
"537","2016-03-02 01.30.00",4638.01040961568,2,2319.00520480784,89.7960267847886
"538","2016-03-02 03.45.00",19941.5697126963,5.75,3468.09908046892,68.7443214583865
"539","2016-03-13 19.00.00",4399.11272084968,2.5,1759.64508833987,29.8894888648797
"540","2016-03-14 00.15.00",1362.34477396725,1,1362.34477396725,2.30240680392268
"541","2016-03-14 06.30.00",5117.785614383,3.25,1574.703265964,4.9648672660378
"542","2016-03-14 22.45.00",957.615060375868,0.5,1915.23012075174,1.73107504793791
"543","2016-03-14 23.30.00",51721.8397702525,8.25,6269.31391154576,51.8148039397168
"544","2016-03-15 15.00.00",0,0,NA,NA
"545","2016-04-01 09.30.00",2853.97802548917,1.75,1630.84458599381,51.7512200696737
"546","2016-04-22 18.45.00",5584.99489527725,3,1861.66496509242,42.9521587173316
"547","2016-04-29 03.00.00",6603.34686189155,3,2201.11562063052,83.168735995596
"548","2016-05-01 04.00.00",2843.54252116765,1.25,2274.83401693412,NA
"549","2016-05-01 05.30.00",15590.1073215467,5,3118.02146430934,54.9432587867811
"550","2016-05-01 10.45.00",1529.25837023659,0.5,3058.51674047318,NA
"551","2016-05-01 11.30.00",10414.7092533546,1.5,6943.13950223642,NA
"552","2016-05-02 02.30.00",8203.234647883,4,2050.80866197075,23.5039480727948
"553","2016-05-02 22.00.00",1248.70452474401,0.25,4994.81809897604,NA
"554","2016-05-02 22.30.00",29715.7155884738,5,5943.14311769477,9.28065095035779
"555","2016-05-03 17.00.00",900.013342859472,0.25,3600.05337143789,0
"556","2016-05-05 16.00.00",7003.74330101418,3.75,1867.66488027045,23.0015200673329
"557","2016-05-11 04.30.00",10057.7463489637,4,2514.43658724092,56.8188389459635
"558","2016-05-21 02.30.00",11593.8978961537,2.75,4215.96287132861,NA
"559","2016-05-21 05.30.00",8647.80721100702,1.25,6918.24576880562,16.4923620269772
"560","2016-05-21 07.00.00",15116.8432776949,4,3779.21081942373,40.173405104766
"561","2016-06-05 00.30.00",1865.12288861839,0.25,7460.49155447357,NA
"562","2016-06-05 01.00.00",75686.3129833607,6,12614.3854972268,75.06085531073
"563","2016-06-15 21.00.00",386.962424316905,0.25,1547.84969726762,NA
"564","2016-06-15 22.30.00",1541.12493899431,1,1541.12493899431,152.535687651859
"565","2016-06-21 23.30.00",686.538472597906,0.5,1373.07694519581,NA
"566","2016-06-23 23.30.00",2383.48929605252,0.5,4766.97859210505,NA
"567","2016-06-24 00.15.00",106212.499224561,7,15173.2141749373,105.166802886324
"568","2016-06-24 10.30.00",3148.75267256543,2,1574.37633628272,21.7553571149107
"569","2016-07-05 01.15.00",2214.49886864141,0.25,8857.99547456564,NA
"570","2016-07-05 01.45.00",77773.7442068878,5.5,14140.6807648887,29.9644551557835
"571","2016-07-05 08.15.00",6149.76536502457,3,2049.92178834152,11.5390988129963
"572","2016-07-05 11.30.00",1625.16456875375,0.75,2166.88609167167,9.73511956095383
"573","2016-07-05 12.30.00",889.174533084803,0.5,1778.34906616961,5.27794351497266
"574","2016-07-05 13.15.00",430.204198523392,0.25,1720.81679409357,NA
"575","2016-07-05 14.45.00",0,0,NA,NA
"576","2016-07-07 21.15.00",3257.21118062438,1.75,1861.26353178536,13.8096637342305
"577","2016-07-13 16.30.00",0,0,NA,NA
"578","2016-07-13 20.00.00",603.033643640484,0.25,2412.13457456194,NA
"579","2016-07-14 16.15.00",0,0,NA,NA
"580","2016-07-14 17.15.00",24289.2558000086,1,24289.2558000086,NA
"581","2016-07-14 21.00.00",8199.58784418764,2.75,2981.66830697733,3.98280762356242
"582","2016-07-16 23.00.00",10443.3252467629,2.75,3797.5728170047,11.4530190003161
"583","2016-07-27 19.15.00",1489.5831983952,0.25,5958.33279358081,0
"584","2016-07-27 19.45.00",45692.6929837715,4.5,10153.9317741714,79.6930892212873
"585","2016-07-28 00.30.00",348.383523549257,0.25,1393.53409419703,NA
"586","2016-07-28 09.30.00",333.065918582116,0.25,1332.26367432847,0
"587","2016-07-29 00.30.00",2160.39665495222,0.5,4320.79330990445,44.0089530996229
"588","2016-07-29 01.15.00",44595.6617974196,4.5,9910.14706609324,9.41475833611899
"589","2016-08-02 20.15.00",1945.41788671384,0.5,3890.83577342769,26.5851503735968
"590","2016-08-02 21.00.00",16879.4206789628,3.75,4501.17884772342,17.3046192210638
"591","2016-08-03 18.45.00",22406.0534597821,4.25,5272.01257877226,28.9508788552257
"592","2016-08-03 23.15.00",5077.76505846841,3,1692.5883528228,NA
"593","2016-08-04 02.30.00",625.334424424564,0.25,2501.33769769826,NA
"594","2016-08-04 03.00.00",2077.30064070029,0.75,2769.73418760039,1.87126094954636
"595","2016-08-04 04.00.00",5813.6831780237,1.75,3322.1046731564,7.64433962294822
"596","2016-08-04 06.00.00",11785.8980980943,5,2357.17961961885,8.62290793821001
"597","2016-08-04 11.15.00",0,0,NA,NA
"598","2016-08-04 18.15.00",2252.02230804064,1.25,1801.61784643251,1.92068271732945
"599","2016-08-05 18.30.00",2949.18515978637,0.5,5898.37031957275,63.9177332635749
"600","2016-08-05 19.15.00",41699.1292490687,5.5,7581.65986346703,27.7633811563192
"601","2016-08-10 02.00.00",0,0,NA,NA
"602","2016-08-10 02.15.00",41386.6295232549,5.5,7524.84173150089,78.6722083297727
"603","2016-08-21 16.00.00",0,0,NA,NA
"604","2016-08-30 20.30.00",5868.90972683255,2,2934.45486341628,16.2610944953099
"605","2016-09-01 01.00.00",3920.11902485134,0.5,7840.23804970267,34.2970310085959
"606","2016-09-01 01.45.00",31036.1450877091,4,7759.03627192728,30.7559509283143
"607","2016-09-19 06.30.00",427.720196334248,0.25,1710.88078533699,0
"608","2016-09-19 07.45.00",4881.39766284391,2,2440.69883142196,29.384670380501
"609","2016-09-19 10.00.00",2127.41239580471,1.25,1701.92991664377,36.3499433240746
"610","2016-09-20 02.00.00",0,0,NA,NA
"611","2016-09-20 03.00.00",1745.47060753002,1,1745.47060753002,3.81603013533891
"612","2016-09-26 22.00.00",0,0,NA,NA
"613","2016-09-26 22.15.00",86364.1544719831,6,14394.0257453305,19.0409194646606
"614","2016-09-27 05.15.00",168918.242617681,7.25,23299.0679472663,40.8132635079129
"615","2016-09-28 22.15.00",8038.50508964968,2,4019.25254482484,4.85478081327718
"616","2016-09-29 00.30.00",1791.55655037637,0.5,3583.11310075273,NA
"617","2016-09-29 01.15.00",104909.309156268,9.25,11341.5469358128,7.17629749665983
"618","2016-09-29 22.00.00",35351.2060126924,2,17675.6030063462,4.24929640449489
"619","2016-09-30 00.15.00",299993.857893483,10.75,27906.4053854402,14.8870680463651
"620","2016-09-30 11.15.00",17105.9223605214,1,17105.9223605214,82.8394617851264
"621","2016-09-30 12.30.00",6153.90795,0.25,24615.6318,NA
"622","2016-09-30 22.15.00",0,0,NA,NA
"623","2016-10-01 01.00.00",0,0,NA,NA
"624","2016-10-07 22.30.00",20139.4747931072,3,6713.15826436907,25.9359155520009
"625","2016-10-08 01.45.00",3675.72146770549,0.5,7351.44293541098,NA
"626","2016-10-08 02.30.00",5894.96735352239,0.75,7859.95647136319,5.92252630979578
"627","2016-10-08 03.30.00",15934.4901805805,1.75,9105.42296033172,16.18065848306
"628","2016-10-08 05.30.00",4165.62390814646,0.5,8331.24781629291,19.1968204995928
"629","2016-10-08 06.15.00",44372.3793051353,3.25,13653.0397861955,8.4373155986294
"630","2016-10-08 09.45.00",30214.0477681105,7.5,4028.53970241474,27.9633693632842
"631","2016-10-08 17.30.00",2489.91068748553,1.75,1422.80610713459,1.68835928909284
"632","2016-11-29 14.45.00",7024.56884464417,1.75,4014.03933979667,22.3790474566324
"633","2016-11-30 08.15.00",0,0,NA,NA
"634","2016-11-30 09.15.00",8646.64091061714,3.5,2470.4688316049,95.9089201651846
"635","2016-11-30 22.00.00",1134.76681776605,0.25,4539.0672710642,NA
"636","2016-11-30 22.30.00",48342.8582439022,5.75,8407.45360763516,29.1216786962968
"637","2016-12-06 13.45.00",24781.1857175623,3.5,7080.33877644638,50.6681700387757
"638","2016-12-06 17.30.00",79232.3320183208,9.25,8565.65751549414,30.6529055883516
"639","2016-12-07 03.00.00",331.837477689726,0.25,1327.3499107589,NA
"640","2016-12-24 12.15.00",4333.88984121539,2,2166.94492060769,NA
"641","2016-12-24 14.30.00",9136.47638699512,3.5,2610.42182485575,49.0017116621673
"642","2016-12-29 10.00.00",0,0,NA,NA
"643","2016-12-29 10.15.00",7005.06883332191,3.5,2001.44823809197,34.7789600023093
"644","2017-01-03 10.00.00",715.068457875409,0.25,2860.27383150164,NA
"645","2017-01-03 10.30.00",23892.932158505,6.5,3675.83571669307,72.6900036648462
"646","2017-01-14 08.30.00",2139.61452111252,1.5,1426.40968074168,15.2376878398471
"647","2017-01-16 05.00.00",1449.22070179788,1,1449.22070179788,NA
"648","2017-01-16 06.15.00",2132.13781023022,1.5,1421.42520682015,9.26480156690223
"649","2017-01-17 15.15.00",5579.5381235452,3,1859.84604118173,49.4336396358203
"650","2017-01-18 06.30.00",2774.67990115215,1.75,1585.53137208694,20.5559092347031
"651","2017-01-20 12.45.00",7467.12248849776,3.5,2133.46356814222,65.452079327891
"652","2017-01-22 04.15.00",0,0,NA,NA
"653","2017-01-23 08.15.00",26993.4992622816,3.5,7712.42836065189,22.0351457470869
"654","2017-01-23 12.00.00",132187.646186088,9.75,13557.7073011373,104.302032679253
"655","2017-01-23 22.00.00",1233.58980168615,0.5,2467.17960337231,2.00133069321578
"656","2017-01-23 22.45.00",9251.33516822093,3.75,2467.02271152558,1.69454024590559
"657","2017-01-24 02.45.00",3713.73358825244,2.25,1650.54826144553,44.4692991141159
"658","2017-01-24 05.15.00",367.284441668427,0.25,1469.13776667371,NA
"659","2017-01-24 05.45.00",741.348199706692,0.5,1482.69639941338,8.12855272026664
"660","2017-01-24 06.30.00",1764.54753952335,1.25,1411.63803161868,43.7987774749721
"661","2017-01-24 08.00.00",1692.22013287346,1.25,1353.77610629877,55.283769503197
"662","2017-01-24 17.45.00",0,0,NA,NA
"663","2017-01-24 18.00.00",341.682562655722,0.25,1366.73025062289,NA
"664","2017-01-24 18.30.00",1043.47097333758,0.75,1391.29463111677,2.37384090409045
"665","2017-02-09 05.30.00",0,0,NA,NA
"666","2017-02-09 05.45.00",765.858534021694,0.5,1531.71706804339,NA
"667","2017-02-09 06.30.00",8557.87696998669,3.25,2633.19291384206,95.5801085306457
"668","2017-03-01 01.15.00",1015.70463793496,0.5,2031.40927586993,NA
"669","2017-03-01 02.00.00",5198.38394723175,2.5,2079.3535788927,63.5798164048475
"670","2017-03-01 20.00.00",7766.60050963221,2.5,3106.64020385288,NA
"671","2017-03-01 22.45.00",12995.7499014397,3.5,3713.07140041133,26.4733896020431
"672","2017-03-02 02.30.00",1181.76817065792,0.75,1575.69089421056,52.675472244401
"673","2017-03-18 02.00.00",12070.8236497168,4.25,2840.19379993337,56.8961043294552
"674","2017-03-31 07.15.00",14393.3842928603,3,4797.79476428676,NA
"675","2017-03-31 10.30.00",5938.32646942853,0.5,11876.6529388571,7.6014075506986
"676","2017-03-31 11.15.00",35745.289097778,2.25,15886.795154568,15.4398395721926
"677","2017-04-03 18.30.00",0,0,NA,NA
"678","2017-04-03 19.30.00",3693.79391467905,0.75,4925.05855290541,NA
"679","2017-04-03 20.30.00",51383.4219765302,6.25,8221.34751624484,53.3518901290224
"680","2017-04-06 07.00.00",1852.92164445431,1.25,1482.33731556345,36.452577392421
"681","2017-04-17 20.15.00",0,0,NA,NA
"682","2017-04-23 05.00.00",0,0,NA,NA
"683","2017-04-23 06.00.00",2784.275886946,1.75,1591.01479254057,14.093459708269
"684","2017-04-23 16.15.00",1233.64376391534,0.75,1644.85835188712,NA
"685","2017-04-23 18.30.00",1024.10598902053,0.25,4096.42395608211,NA
"686","2017-04-23 19.00.00",33608.3430410027,6.5,5170.51431400042,15.1559021376332
"687","2017-04-24 01.45.00",2327.18000455222,0.75,3102.9066727363,7.32302385756776
"688","2017-04-24 02.45.00",73908.7838037831,4.75,15559.7439586912,NA
"689","2017-04-24 07.45.00",28188.2092630342,1,28188.2092630342,NA
